i want a flight from memphis to seattle that arrives no later than 3 pm,flight,flight,flight,flight
i need a flight from indianapolis to seattle arriving in seattle at 1205 pm,flight,flight,flight,flight
i want a flight round trip from memphis to seattle,flight,flight,flight,flight
i want to fly from nashville to seattle and i want the cheapest fare round trip,flight,flight,flight,flight
i want to fly from memphis to seattle round trip with the cheapest fare,flight,flight,flight,flight
i want to fly from indianapolis to seattle round trip with the cheapest fare,flight,flight,flight,flight
please list flights from orlando to philadelphia,flight,flight,flight,flight
please list flights from san francisco to charlotte,flight,flight,flight,flight
please list flights from milwaukee to philadelphia,flight,flight,flight,flight
please list flights from philadelphia to san francisco,flight,flight,flight,flight
please show ground transportation to milwaukee,ground_service,ground_service,ground_service,ground_service
please list flights from san francisco to milwaukee,flight,flight,flight,flight
list flights from houston to denver,flight,flight,flight,flight
list flights from houston to phoenix,flight,flight,flight,flight
list flights from phoenix to houston,flight,flight,flight,flight
list flights from newark to houston,flight,flight,flight,flight
show flights from denver to houston,flight,flight,flight,flight
show flights from st. petersburg to charlotte,flight,flight,flight,flight
show flights from orlando to kansas city,flight,flight,flight,flight
show flights from kansas city to minneapolis,flight,flight,flight,flight
show flights from kansas city to orlando,flight,flight,flight,flight
show flights from minneapolis to kansas city,flight,flight,flight,flight
show flights from kansas city to orlando,flight,flight,flight,flight
list flights from washington dc to boston,flight,flight,flight,flight
list fares from washington dc to montreal,airfare,airfare,airfare,airfare
list flights from washington dc to montreal,flight,flight,flight,flight
list fares from washington dc to toronto that should be good,airfare,airfare,airfare,airfare
list fares from washington dc to boston,airfare,airfare,airfare,airfare
list flights from washington dc to montreal,flight,flight,flight,flight
list flights from washington dc to toronto,flight,flight,flight,flight
list flights from toronto to washington dc,flight,flight,flight,flight
list flights from oakland to salt lake city,flight,flight,flight,flight
what flights go from dallas to phoenix,flight,flight,flight,flight
what flights go from phoenix to salt lake city,flight,flight,flight,flight
i need an early flight from milwaukee to denver,flight,flight,flight,flight
what types of ground transportation are available in denver,ground_service,ground_service,ground_service,ground_service
what flights go from denver to st. louis on tuesday morning,flight,flight,flight,flight
is ground transportation available in st. louis,ground_service,ground_service,ground_service,ground_service
i need to fly from st. louis to milwaukee on wednesday afternoon,flight,flight,flight,flight
flights from washington to seattle,flight,flight,flight,flight
flights from atlanta to seattle,flight,flight,flight,flight
flights from san diego to seattle,flight,flight,flight,flight
i would like flight information from phoenix to denver,flight,flight,flight,flight
could i have flight information on flights from salt lake city to phoenix please,flight,flight,flight,flight
could i have flight information on flights from pittsburgh to phoenix please,flight,flight,flight,flight
i would like information on flights leaving from washington dc to denver,flight,flight,flight,flight
i need information on flights from washington to boston that leave on a saturday,flight,flight,flight,flight
i need the flights from washington to montreal on a saturday,flight,flight,flight,flight
i need the fares on flights from washington to toronto on a saturday,airfare,airfare,airfare,airfare
i want to go from boston to washington on a saturday,flight,flight,flight,flight
i need a flight from cleveland to dallas that leaves before noon see if too much information,flight,flight,flight,flight
get fares from washington to boston,airfare,airfare,airfare,airfare
get saturday fares from washington to boston,airfare,airfare,airfare,airfare
get fares from washington to montreal,airfare,airfare,airfare,airfare
get saturday fares from washington to montreal,airfare,airfare,airfare,airfare
get saturday fares from washington to toronto,airfare,airfare,airfare,airfare
get the saturday fare from washington to toronto,airfare,airfare,airfare,airfare
list saturday flights from washington to boston,flight,flight,flight,flight
list saturday flights from boston to washington,flight,flight,flight,flight
get flights from milwaukee to dtw,flight,flight,flight,flight
list flights from milwaukee to detroit,flight,flight,flight,flight
get flights from detroit to toronto,flight,flight,flight,flight
get flights from toronto to milwaukee,flight,flight,flight,flight
get last flight from oakland to salt lake city on wednesday or first flight from oakland to salt lake city on thursday,flight,flight,flight,flight
get first flight from oakland to salt lake city on thursday,flight,flight,flight,flight
get last flight from oakland to salt lake city on wednesday,flight,flight,flight,flight
list last wednesday flight from oakland to salt lake city,flight,flight,flight,flight
get flight from toronto to san diego stopping at dtw,flight,flight,flight,flight
get flights between st. petersburg and charlotte,flight,flight,flight,flight
i need a flight from milwaukee to indianapolis leaving monday before 9 am,flight,flight,flight,flight
i need a flight departing from milwaukee to indianapolis leaving monday before 8 am,flight,flight,flight,flight
is there ground transportation available at the indianapolis airport,ground_service,ground_service,ground_service,ground_service
i need flight information for a flight departing from indianapolis to cleveland departing tuesday at noon,flight,flight,flight,flight
i need flight information for a flight departing from cleveland to milwaukee wednesday after 6 pm,flight,flight,flight,flight
i need flight information for flights departing from cleveland going back to milwaukee wednesday after 5 pm,flight,flight,flight,flight
i need flight information for flights departing from cleveland to milwaukee on wednesday after 5 pm,flight,flight,flight,flight
i need flight information for flights departing from cleveland to milwaukee on wednesday after 5 pm,flight,flight,flight,flight
i need a flight from denver to salt lake city on monday,flight,flight,flight,flight
is there ground transportation available at the denver airport,ground_service,ground_service,ground_service,ground_service
i need flight and airline information for a flight from denver to salt lake city on monday departing after 5 pm,flight+airline,flight+airline,flight+airline,flight+airline
is there ground transportation available at the salt lake city airport,ground_service,ground_service,ground_service,ground_service
i need a flight from salt lake city to phoenix departing wednesday after 5 pm,flight,flight,flight,flight
is there ground transportation available at the phoenix airport,ground_service,ground_service,ground_service,ground_service
i need a flight from oakland to salt lake city on wednesday departing after 6 pm,flight,flight,flight,flight
i need flight and fare information for thursday departing prior to 9 am from oakland going to salt lake city,flight+airfare,flight+airfare,flight+airfare,flight+airfare
i need flight and fare information departing from oakland to salt lake city on thursday before 8 am,flight+airfare,flight+airfare,flight+airfare,flight+airfare
i need flight numbers and airlines for flights departing from oakland to salt lake city on thursday departing before 8 am,flight_no+airline,flight_no+airline,flight_no+airline,flight_no+airline
i need flight numbers for those flights departing on thursday before 8 am from oakland going to salt lake city,flight_no,flight_no,flight_no,flight_no
list airports in arizona nevada and california please,airport,airport,airport,airport
list california nevada arizona airports,airport,airport,airport,airport
list the arizona airport,airport,airport,airport,airport
list california airports,airport,airport,airport,airport
list flights from las vegas to phoenix,flight,flight,flight,flight
list california airports,airport,airport,airport,airport
list airports,airport,airport,airport,airport
list wednesday night flights from oakland to salt lake city,flight,flight,flight,flight
list flights from oakland to salt lake city before 6 am thursday morning,flight,flight,flight,flight
which airlines fly between toronto and san diego,airline,airline,airline,airline
please list afternoon flights between st. petersburg and charlotte,flight,flight,flight,flight
what is tpa,abbreviation,abbreviation,abbreviation,abbreviation
what are the flights from cleveland to dallas,flight,flight,flight,flight
please list only the flights from cleveland to dallas that leave before noon,flight,flight,flight,flight
what type of aircraft are flying from cleveland to dallas before noon,aircraft,aircraft,aircraft,aircraft
i need information on flights from indianapolis to seattle,flight,flight,flight,flight
i need a flight from memphis to seattle,flight,flight,flight,flight
i need a ticket from nashville to seattle,airfare,airfare,airfare,airfare
i need a ticket from nashville tennessee to seattle,airfare,airfare,airfare,airfare
i need flight information from milwaukee to tampa,flight,flight,flight,flight
i need to rent a car at tampa,ground_service,ground_service,ground_service,ground_service
i need a daily flight from st. louis to milwaukee,flight,flight,flight,flight
i need flights departing from oakland and arriving salt lake city,flight,flight,flight,flight
i need information on flights from toronto to san diego,flight,flight,flight,flight
i need information on flights from toronto to san diego,flight,flight,flight,flight
i want a flight from toronto to san diego,flight,flight,flight,flight
i need information on flights between st. petersburg and charlotte,flight,flight,flight,flight
i need the flight numbers of flights leaving from cleveland and arriving at dallas,flight_no,flight_no,flight_no,flight_no
which flights go from new york to miami and back,flight,flight,flight,flight
what does fare code qo mean,abbreviation,abbreviation,abbreviation,abbreviation
show me flights from milwaukee to orlando one way,flight,flight,flight,flight
what the abbreviation us stand for,abbreviation,abbreviation,abbreviation,abbreviation
i 'd like a one way ticket from milwaukee to orlando either wednesday evening or thursday morning,airfare,airfare,airfare,airfare
show me flights from milwaukee to orlando,flight,flight,flight,flight
what does fare code f mean,abbreviation,abbreviation,abbreviation,abbreviation
what does fare code h mean,abbreviation,abbreviation,abbreviation,abbreviation
what does fare code y mean,abbreviation,abbreviation,abbreviation,abbreviation
what are restrictions ap 57,abbreviation,abbreviation,abbreviation,abbreviation
please show me first class flights from indianapolis to memphis one way leaving before 10 am,flight,flight,flight,flight
now show me all round trip flights from burbank to seattle that arrive before 7 pm in seattle,flight,flight,flight,flight
round trip flights from orlando to montreal please,flight,flight,flight,flight
what airline is dl,airline,airline,airline,airline
show me all delta airlines flights from montreal to orlando,flight,flight,flight,flight
show me all flights from orlando to montreal please,flight,flight,flight,flight
which airline is kw,airline,airline,airline,airline
please list all flights from new york to miami any any type of class,flight,flight,flight,flight
what does fare code bh mean,abbreviation,abbreviation,abbreviation,abbreviation
show me a return flight from miami to jfk please,flight,flight,flight,flight
what does fare code bh mean,abbreviation,abbreviation,abbreviation,abbreviation
what does fare code bh mean,abbreviation,abbreviation,abbreviation,abbreviation
what does fare code bh mean,abbreviation,abbreviation,abbreviation,abbreviation
what does fare code bh mean,abbreviation,abbreviation,abbreviation,abbreviation
show me one way flights from milwaukee to orlando after 6 pm on wednesday,flight,flight,flight,flight
show me the flights from indianapolis to memphis,flight,flight,flight,flight
show me round trip flights from burbank to seattle,flight,flight,flight,flight
show me round trip flights from orlando to montreal,flight,flight,flight,flight
show me nonstop flights from montreal to orlando,flight,flight,flight,flight
show me round trips between montreal and orlando,flight,flight,flight,flight
show me round trip flights from montreal to orlando,flight,flight,flight,flight
show me the cheapest one way flights from montreal to orlando,flight,flight,flight,flight
show me the cheapest one way flights from orlando to montreal,flight,flight,flight,flight
show me the cheapest economy flights from miami to new york,flight,flight,flight,flight
kansas city to las vegas economy,flight,flight,flight,flight
kansas city to las vegas economy,flight,flight,flight,flight
what airline is hp,airline,airline,airline,airline
ground transportation in las vegas,ground_service,ground_service,ground_service,ground_service
ground transportation for las vegas,ground_service,ground_service,ground_service,ground_service
las vegas to baltimore economy,flight,flight,flight,flight
las vegas to baltimore economy,flight,flight,flight,flight
baltimore to kansas city economy,flight,flight,flight,flight
what airline is us,airline,airline,airline,airline
which airline is us,airline,airline,airline,airline
which airline is us,airline,airline,airline,airline
which airline is us,airline,airline,airline,airline
which airline is us,airline,airline,airline,airline
columbus to chicago one way before 10 am,flight,flight,flight,flight
what airline is hp,airline,airline,airline,airline
st. petersburg to detroit,flight,flight,flight,flight
from milwaukee to orlando one way after 5 pm wednesday,flight,flight,flight,flight
and from milwaukee to atlanta before 10 am daily,flight,flight,flight,flight
what airline is yx,airline,airline,airline,airline
show me all flights from san jose to phoenix,flight,flight,flight,flight
show me all flights from san jose to phoenix,flight,flight,flight,flight
what airline is hp,airline,airline,airline,airline
show me ground transportation in phoenix,ground_service,ground_service,ground_service,ground_service
show me flights from phoenix to fort worth,flight,flight,flight,flight
show me ground transportation in fort worth,ground_service,ground_service,ground_service,ground_service
show me flights from fort worth to san jose,flight,flight,flight,flight
show me first class flights from new york to miami round trip,flight,flight,flight,flight
show me first class flights from new york to miami round trip,flight,flight,flight,flight
show me all round trip flights from new york to miami nonstop,flight,flight,flight,flight
show me all round trip flights from miami to new york nonstop,flight,flight,flight,flight
show me one way flights from indianapolis to memphis before 10 am on any day,flight,flight,flight,flight
what does fare code f mean,abbreviation,abbreviation,abbreviation,abbreviation
show me round trip flights from burbank to tacoma,flight,flight,flight,flight
what does the restriction ap58 mean,abbreviation,abbreviation,abbreviation,abbreviation
what does fare code h mean,abbreviation,abbreviation,abbreviation,abbreviation
what airline is as,airline,airline,airline,airline
what airline is as,airline,airline,airline,airline
what airline is as,airline,airline,airline,airline
what airline is as as in sam,airline,airline,airline,airline
show me nonstop flights from st. petersburg to toronto,flight,flight,flight,flight
show me nonstop flights from toronto to st. petersburg,flight,flight,flight,flight
show me the nonstop flights and fares from toronto to st. petersburg,flight+airfare,flight+airfare,flight+airfare,flight+airfare
show me the nonstop flights from toronto to st. petersburg,flight,flight,flight,flight
show me weekday flights from milwaukee to orlando one way,flight,flight,flight,flight
show me weekday flights from milwaukee to orlando one way,flight,flight,flight,flight
what airline is hp,airline,airline,airline,airline
list flights from chicago to san diego,flight,flight,flight,flight
list flights from chicago to san diego,flight,flight,flight,flight
list flights from kansas city to denver,flight,flight,flight,flight
list flights from denver to phoenix,flight,flight,flight,flight
list flights from phoenix to las vegas,flight,flight,flight,flight
list flights from las vegas to san diego,flight,flight,flight,flight
list flights from chicago to kansas city in the morning,flight,flight,flight,flight
list flights from houston to san jose,flight,flight,flight,flight
list flights from houston to milwaukee,flight,flight,flight,flight
list flights from milwaukee to san jose on wednesday,flight,flight,flight,flight
list flights from san jose to dallas on friday,flight,flight,flight,flight
list flights from dallas to houston,flight,flight,flight,flight
list distance from airports to downtown in new york,distance,distance,distance,distance
list airports in new york,airport,airport,airport,airport
list airports in new york,airport,airport,airport,airport
list airports in la,airport,airport,airport,airport
list airports,airport,airport,airport,airport
list airports in la,airport,airport,airport,airport
list airports in la,airport,airport,airport,airport
list the airports in la,airport,airport,airport,airport
list la,city,city,city,city
list la,city,city,city,city
list flights from new york to la,flight,flight,flight,flight
list flights from la guardia to burbank,flight,flight,flight,flight
list flights from la to orlando,flight,flight,flight,flight
list flights from ontario california to orlando,flight,flight,flight,flight
list flights from ontario california to orlando,flight,flight,flight,flight
list flights from indianapolis to memphis with fares on monday,flight,flight,flight,flight
list flights from indianapolis to memphis on monday,flight,flight,flight,flight
list flights from memphis to miami on wednesday,flight,flight,flight,flight
list flights from miami to indianapolis on sunday,flight,flight,flight,flight
list flights from charlotte on saturday afternoon,flight,flight,flight,flight
list type of aircraft for all flights from charlotte,aircraft,aircraft,aircraft,aircraft
list flights and fares from tacoma to orlando round trip leaving saturday returning next saturday,flight+airfare,flight+airfare,flight+airfare,flight+airfare
what class is fare code q,abbreviation,abbreviation,abbreviation,abbreviation
list flights from orlando to tacoma on saturday of fare basis code of q,flight,flight,flight,flight
list airfares for first class round trip from detroit to st. petersburg,airfare,airfare,airfare,airfare
list coach round trip airfare from detroit to st. petersburg,airfare,airfare,airfare,airfare
list flights from pittsburgh to newark on monday morning,flight,flight,flight,flight
list flights from minneapolis to pittsburgh on friday,flight,flight,flight,flight
list flights before 9 am from cincinnati to tampa,flight,flight,flight,flight
list flights from cincinnati to tampa before noon,flight,flight,flight,flight
list flights from tampa to cincinnati after 3 pm,flight,flight,flight,flight
list airlines that fly from seattle to salt lake city,airline,airline,airline,airline
list delta flights from seattle to salt lake city,flight,flight,flight,flight
list seating capacities of delta flights from seattle to salt lake city,capacity,capacity,capacity,capacity
list delta flights from seattle to salt lake city with aircraft type,flight,flight,flight,flight
what ground transportation is there in baltimore,ground_service,ground_service,ground_service,ground_service
list ground transportation in baltimore,ground_service,ground_service,ground_service,ground_service
list flights from baltimore to san francisco on friday,flight,flight,flight,flight
give me the flights from los angeles to pittsburgh on tuesday,flight,flight,flight,flight
give me the flights from pittsburgh to los angeles thursday evening,flight,flight,flight,flight
give me the round trip flights from cleveland to miami next wednesday,flight,flight,flight,flight
give me the fares for round trip flights from cleveland to miami next wednesday,airfare,airfare,airfare,airfare
give me the flights and fares for a trip to cleveland from miami on wednesday,flight,flight,flight,flight
give me the fares from miami to cleveland next sunday,airfare,airfare,airfare,airfare
give me the flights from milwaukee to phoenix on saturday or sunday on american airlines,flight,flight,flight,flight
give me the flights from phoenix to milwaukee on wednesday evening,flight,flight,flight,flight
give me the flights from phoenix to milwaukee on wednesday on american airlines,flight,flight,flight,flight
give me the flights from phoenix to milwaukee on american airlines,flight,flight,flight,flight
give me the flights from phoenix to milwaukee,flight,flight,flight,flight
give me the meal flights departing early saturday morning from chicago to seattle nonstop,flight,flight,flight,flight
give me the flights from chicago to seattle saturday morning that have meals,flight,flight,flight,flight
give me flights from seattle to chicago that have meals on continental,flight,flight,flight,flight
give me the flights from seattle to chicago that have meals on continental saturday morning,flight,flight,flight,flight
give me the flights from chicago to seattle on continental that have meals early saturday morning,flight,flight,flight,flight
give me a combination of continental flights from chicago to seattle that have meals early saturday morning,flight,flight,flight,flight
give me the saturday morning flights with meals from chicago to minneapolis,flight,flight,flight,flight
give me the saturday morning flights on continental that have meals from chicago to minneapolis,flight,flight,flight,flight
give me the saturday morning flights from chicago to st. paul on continental that have meals,flight,flight,flight,flight
give me the flights from new york to las vegas nonstop,flight,flight,flight,flight
give me the flights from memphis to las vegas nonstop,flight,flight,flight,flight
give me the cheapest round trip flights from indianapolis to orlando around december twenty fifth,flight,flight,flight,flight
i need a friday flight from newark to tampa,flight,flight,flight,flight
i need a sunday flight from tampa to charlotte,flight,flight,flight,flight
give me a flight from charlotte to baltimore on tuesday morning,flight,flight,flight,flight
can i have a morning flight from baltimore to newark please,flight,flight,flight,flight
cheapest round trip fare from or indianapolis to orlando on december twenty fifth,airfare,airfare,airfare,airfare
cheapest one way fare from indianapolis to orlando on december twenty seventh,airfare,airfare,airfare,airfare
flight number from dallas to houston,flight_no,flight_no,flight_no,flight_no
flight number from houston to dallas,flight_no,flight_no,flight_no,flight_no
saturday flight on american airlines from milwaukee to phoenix,flight,flight,flight,flight
flight numbers on american airlines from phoenix to milwaukee,flight_no,flight_no,flight_no,flight_no
flight numbers from chicago to seattle,flight_no,flight_no,flight_no,flight_no
flight numbers from chicago to seattle on continental,flight_no,flight_no,flight_no,flight_no
flight numbers from seattle to chicago on continental,flight_no,flight_no,flight_no,flight_no
is there a fare from pittsburgh to cleveland under 200 dollars,airfare,airfare,airfare,airfare
how much is coach flight from pittsburgh to atlanta,airfare,airfare,airfare,airfare
newark to tampa on friday,flight,flight,flight,flight
tampa to charlotte sunday morning,flight,flight,flight,flight
charlotte to baltimore on tuesday,flight,flight,flight,flight
baltimore to newark wednesday morning,flight,flight,flight,flight
dallas to houston after 1201 am,flight,flight,flight,flight
houston to dallas before midnight,flight,flight,flight,flight
indianapolis to orlando december twenty seventh,flight,flight,flight,flight
cheapest fare from indianapolis to orlando on the twenty seventh of december,airfare,airfare,airfare,airfare
cheapest fare round trip from indianapolis to orlando on december twenty seventh,airfare,airfare,airfare,airfare
cleveland to miami on wednesday arriving before 4 pm,flight,flight,flight,flight
miami to cleveland sunday afternoon,flight,flight,flight,flight
new york city to las vegas and memphis to las vegas on sunday,flight,flight,flight,flight
new york city to las vegas and memphis to las vegas on sunday,flight,flight,flight,flight
new york to las vegas sunday afternoon,flight,flight,flight,flight
memphis to las vegas sunday afternoon,flight,flight,flight,flight
new york to las vegas on sunday afternoon,flight,flight,flight,flight
chicago to seattle saturday morning,flight,flight,flight,flight
chicago to las vegas saturday morning,flight,flight,flight,flight
los angeles to pittsburgh afternoon tuesday,flight,flight,flight,flight
los angeles to pittsburgh afternoon on monday,flight,flight,flight,flight
pittsburgh to los angeles thursday evening,flight,flight,flight,flight
milwaukee to phoenix on saturday,flight,flight,flight,flight
phoenix to milwaukee on sunday,flight,flight,flight,flight
phoenix to milwaukee on wednesday,flight,flight,flight,flight
a flight from baltimore to san francisco arriving between 5 and 8 pm,flight,flight,flight,flight
how many northwest flights leave st. paul,flight,flight,flight,flight
how many northwest flights leave washington dc,flight,flight,flight,flight
how many flights does northwest have leaving dulles,flight,flight,flight,flight
what cities does northwest fly out of,city,city,city,city
list the cities from which northwest flies,city,city,city,city
what cities does northwest fly to,city,city,city,city
i would like a connecting flight from dallas to san francisco leaving after 4 o'clock,flight,flight,flight,flight
please list all the flights from dallas to san francisco,flight,flight,flight,flight
tell me again the morning flights on american airlines from philadelphia to dallas,flight,flight,flight,flight
tell me the flights that leave philadelphia and go to dallas,flight,flight,flight,flight
what is a d9s,abbreviation,abbreviation,abbreviation,abbreviation
what type of plane is a d9s,aircraft,aircraft,aircraft,aircraft
what is a d9s,abbreviation,abbreviation,abbreviation,abbreviation
show me the airports serviced by tower air,airport,airport,airport,airport
show me the first class and coach flights between jfk and orlando,flight,flight,flight,flight
show me the first class and coach flights from kennedy airport to miami,flight,flight,flight,flight
show me the first class and coach flights from jfk to miami,flight,flight,flight,flight
are meals ever served on tower air,meal,meal,meal,meal
are snacks served on tower air,meal,meal,meal,meal
show delta airlines flights from jfk to miami,flight,flight,flight,flight
show delta airlines from boston to salt lake,flight,flight,flight,flight
show delta airlines flights from boston to salt lake,flight,flight,flight,flight
show delta airlines flights from boston to salt lake city,flight,flight,flight,flight
what are the fares for flights between boston and washington dc,airfare,airfare,airfare,airfare
what is the least expensive fare from boston to salt lake city,airfare,airfare,airfare,airfare
what are the lowest fares from washington dc to salt lake city,airfare,airfare,airfare,airfare
what is the lowest fare from bwi to salt lake city,airfare,airfare,airfare,airfare
show me the cost of a first class ticket from detroit to las vegas and back,airfare,airfare,airfare,airfare
what is the earliest arriving flight from boston to washington dc,flight,flight,flight,flight
what is the earliest arriving flight between boston and washington dc,flight,flight,flight,flight
what 's the earliest arriving flight between boston and washington dc,flight,flight,flight,flight
what is the earliest arriving flight from houston to orlando,flight,flight,flight,flight
what is the earliest arriving flight from houston to orlando,flight,flight,flight,flight
show me the flights between houston and orlando,flight,flight,flight,flight
show me the flights between houston and orlando,flight,flight,flight,flight
show me the flights from houston to orlando,flight,flight,flight,flight
list all flights leaving denver between 8 pm and 9 pm,flight,flight,flight,flight
what is the seating capacity on the aircraft 733,capacity,capacity,capacity,capacity
what is the seating capacity of a 72s,capacity,capacity,capacity,capacity
what is the seating capacity of the aircraft 72s,capacity,capacity,capacity,capacity
what is the seating capacity of the aircraft m80,capacity,capacity,capacity,capacity
what is the seating capacity of the type of aircraft m80,capacity,capacity,capacity,capacity
what is the seating capacity of an m80,capacity,capacity,capacity,capacity
what airlines serve denver,airline,airline,airline,airline
list the airlines with flights to or from denver,airline,airline,airline,airline
what airlines fly into denver,airline,airline,airline,airline
list all flights arriving in denver between 8 and 9 pm,flight,flight,flight,flight
what is the capacity of the 73s,capacity,capacity,capacity,capacity
what is 73s,abbreviation,abbreviation,abbreviation,abbreviation
what is seating capacity on the aircraft 73s,capacity,capacity,capacity,capacity
what is the seating capacity of a 757,capacity,capacity,capacity,capacity
how many people will a 757 hold,capacity,capacity,capacity,capacity
how many passengers can fly on a 757,capacity,capacity,capacity,capacity
list all of the daily flights arriving in denver between 8 and 9 pm,flight,flight,flight,flight
list all of the daily flights arriving in denver from 8 to 9 pm,flight,flight,flight,flight
show me all of the daily flights arriving in denver between 8 pm and 9 pm,flight,flight,flight,flight
what is the seating capacity of the 757,capacity,capacity,capacity,capacity
tell me about the m80 aircraft,aircraft,aircraft,aircraft,aircraft
tell me about the m80 aircraft,aircraft,aircraft,aircraft,aircraft
tell me about the type of aircraft called an m80,aircraft,aircraft,aircraft,aircraft
what is the seating capacity of the 733,capacity,capacity,capacity,capacity
what is the seating capacity of the m80,capacity,capacity,capacity,capacity
what is the seating capacity on the aircraft m80,capacity,capacity,capacity,capacity
list all flights arriving or leaving denver between 8 and 9 pm,flight,flight,flight,flight
list all flights arriving in denver between 8 and 9 pm,flight,flight,flight,flight
list all flights on all types of aircraft arriving in denver between 8 and 9 pm,flight,flight,flight,flight
please list all flights from nashville to memphis on monday morning,flight,flight,flight,flight
please list the flights from nashville to memphis on monday morning,flight,flight,flight,flight
is there ground transportation from the memphis airport into town when if i arrive at 842 in the morning,ground_service,ground_service,ground_service,ground_service
please list the flights from memphis to new york city on a monday night,flight,flight,flight,flight
what is cvg,abbreviation,abbreviation,abbreviation,abbreviation
what ground transportation is available from la guardia airport into new york city,ground_service,ground_service,ground_service,ground_service
is there ground transportation from lga into new york city,ground_service,ground_service,ground_service,ground_service
please list the ground transportation from lga into new york city,ground_service,ground_service,ground_service,ground_service
please list ground transportation from ewr into new york city,ground_service,ground_service,ground_service,ground_service
show me the morning flights from memphis to new york city,flight,flight,flight,flight
give me the flights from new york city to nashville leaving after 5 pm on wednesday,flight,flight,flight,flight
tell me about the ground transportation from nashville airport,ground_service,ground_service,ground_service,ground_service
what are the nonstop flights from cincinnati to charlotte leaving after noon and arriving before 7 pm,flight,flight,flight,flight
how many flights does alaska airlines have to burbank,flight,flight,flight,flight
list the alaska airline flights from burbank to anywhere,flight,flight,flight,flight
list the alaska airline flights from burbank,flight,flight,flight,flight
which airline is as,airline,airline,airline,airline
list the alaska airlines flights arriving in burbank,flight,flight,flight,flight
list the alaska airlines flights a departing from burbank,flight,flight,flight,flight
list all alaska airlines flights,flight,flight,flight,flight
list all flights departing from seattle,flight,flight,flight,flight
list the flights from indianapolis to memphis that leave before noon,flight,flight,flight,flight
list the cheapest fare from charlotte to las vegas,airfare,airfare,airfare,airfare
i want a flight from los angeles to charlotte early in the morning,flight,flight,flight,flight
i would like a morning flight from charlotte to newark,flight,flight,flight,flight
i 'd like a morning flight from newark to los angeles,flight,flight,flight,flight
i 'd like an evening flight from newark to los angeles,flight,flight,flight,flight
i would like a flight that leaves on sunday from montreal quebec to san diego california,flight,flight,flight,flight
i would like a flight on tuesday which leaves from san diego to indianapolis indiana and that leaves in the afternoon,flight,flight,flight,flight
i would like to leave thursday morning from indianapolis to toronto,flight,flight,flight,flight
i would like a flight on friday morning from toronto to montreal,flight,flight,flight,flight
i would like a flight from cincinnati to burbank on american,flight,flight,flight,flight
what type of aircraft is used for the american flight leaving at 419 pm,aircraft,aircraft,aircraft,aircraft
i need a flight leaving kansas city to chicago leaving next wednesday and returning the following day,flight,flight,flight,flight
what flights go from long beach to st. louis,flight,flight,flight,flight
what are the flights from memphis to las vegas,flight,flight,flight,flight
what are the flights from las vegas to ontario,flight,flight,flight,flight
what are the flights from ontario to memphis,flight,flight,flight,flight
what type of ground transportation is there at the las vegas airport,ground_service,ground_service,ground_service,ground_service
is there taxi service at the ontario airport,ground_service,ground_service,ground_service,ground_service
what are the flights from tampa to milwaukee,flight,flight,flight,flight
what are the flights from milwaukee to seattle,flight,flight,flight,flight
what are the flights from la guardia to san jose on united,flight,flight,flight,flight
what are the flights on mondays that travel from charlotte north carolina to phoenix arizona,flight,flight,flight,flight
what are the flights from phoenix arizona to st. paul minnesota on tuesday,flight,flight,flight,flight
what are the flights on thursday leaving from st. paul minnesota to st. louis,flight,flight,flight,flight
what are the flights from st. louis to charlotte north carolina leaving on friday,flight,flight,flight,flight
what are the flights from boston to orlando that stop in new york,flight,flight,flight,flight
i need a morning flight from burbank to milwaukee on next monday,flight,flight,flight,flight
how about a flight from milwaukee to st. louis that leaves monday night,flight,flight,flight,flight
and a flight from st. louis to burbank that leaves tuesday afternoon,flight,flight,flight,flight
how about a flight leaving tuesday night from st. louis to burbank,flight,flight,flight,flight
i need a flight from salt lake to newark airport that arrives on saturday before 6 pm,flight,flight,flight,flight
i 'd like a flight from cincinnati to newark airport that arrives on saturday before 6 pm,flight,flight,flight,flight
i need a flight on american airlines from miami to chicago that arrives around 5 pm,flight,flight,flight,flight
i need a flight from memphis to tacoma that goes through los angeles,flight,flight,flight,flight
what are the flights between cincinnati and san jose california which leave after 6 pm,flight,flight,flight,flight
what are the nonstop flights between san jose and houston texas,flight,flight,flight,flight
what are the nonstop flights between houston and memphis,flight,flight,flight,flight
what are the flights between memphis and cincinnati on wednesday,flight,flight,flight,flight
what are the american flights from newark to nashville,flight,flight,flight,flight
the flights from ontario to westchester that stop in chicago,flight,flight,flight,flight
please list the flights from los angeles to charlotte,flight,flight,flight,flight
please list the flights from charlotte to newark,flight,flight,flight,flight
please list the flights from newark to los angeles,flight,flight,flight,flight
please list the flights from cincinnati to burbank on american airlines,flight,flight,flight,flight
please give me the flights from kansas city to chicago on june sixteenth,flight,flight,flight,flight
please give me the flights from chicago to kansas city on june seventeenth,flight,flight,flight,flight
please list all the flights from kansas city to chicago on june sixteenth,flight,flight,flight,flight
please list all the flights from chicago to kansas city on june seventeenth,flight,flight,flight,flight
i 'd like to travel from burbank to milwaukee,flight,flight,flight,flight
can you find me a flight from salt lake city to new york city next saturday before arriving before 6 pm,flight,flight,flight,flight
can you find me another flight from cincinnati to new york on saturday before 6 pm,flight,flight,flight,flight
